"Protein ID","Protein Description (TAIR10)","Gene name","Subcellular localisation marker (known localisation)","PepNumber_Gradient A","PepNumber_Gradient B","misssing_values_Gradient A","misssing_values_Gradient B",A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10
AT5G49850,"Mannose-binding lectin superfamily protein; CONTAINS InterPro DOMAIN/s: Mannose-binding lectin (InterPro:IPR001229); BEST Arabidopsis thaliana protein match is: Mannose-binding lectin superfamily protein (TAIR:AT5G49870.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink)."," "," ",6,5,0,0,0.105567658,0.090983586,0.098204236,0.105315611,0.110286604,0.123138708,0.082796606,0.105336513,0.095602212,0.082768266,0.1065798,0.084921685,0.076424622,0.081964093,0.091997774,0.085989976,0.158734582,0.10281762,0.110155098,0.100414751
AT3G07160,"Encodes GSL10, a member of the Glucan Synthase-Like (GSL) family believed to be involved in the synthesis of the cell wall component callose.  GSL10 is required for male gametophyte development and plant growth.  Has a role in entry of microspores into mitosis.  GSL10 mutation leads to perturbation of microspore division symmetry, irregular callose deposition and failure of generative cell engulfment by the vegetative cell cytoplasm.  Also refer to GSL8 (At2g36850).","GLUCAN SYNTHASE-LIKE 10 (GSL10)"," ",22,19,0,0,0.087356642,0.103781922,0.106213047,0.108799005,0.110023151,0.095717197,0.116408245,0.096048417,0.084222997,0.091429378,0.083413184,0.097113573,0.102158043,0.11215978,0.111421384,0.111505711,0.104605473,0.107688175,0.088467958,0.081466718
AT1G19870,"IQ-domain 32 (iqd32); FUNCTIONS IN: calmodulin binding; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, nucleus, plasma membrane, chloroplast envelope; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: IQ calmodulin-binding region (InterPro:IPR000048); BEST Arabidopsis thaliana protein match is: IQ-domain 31 (TAIR:AT1G74690.1); Has 9103 Blast hits to 6594 proteins in 683 species: Archae - 22; Bacteria - 1108; Metazoa - 3792; Fungi - 1037; Plants - 1107; Viruses - 33; Other Eukaryotes - 2004 (source: NCBI BLink).","IQ-DOMAIN 32 (iqd32)"," ",6,6,0,0,0.13011232,0.166109141,0.134787726,0.108350593,0.097146162,0.077280842,0.094115184,0.083710927,0.055527235,0.052859869,0.140467895,0.143762826,0.126759903,0.114972277,0.090445713,0.075073841,0.093362748,0.063823458,0.079320272,0.072011067
AT5G48000,"Encodes a member of the CYP708A family of cytochrome P450 enzymes. THAH appears to add a hydroxyl group to the triterpene thalianol. thah1 mutants have an elevated accumulation of thalianol. thah1-1 mutants have longer roots than wild type plants. Thalian-diol and desaturated thalian-diol are lost from the root extracts of thah1-1 mutants. Overexpression of the sequence from At5g48000.1 rescues the thah1-1 mutant phenotype (Field 2008); it is unknown whether the shorter sequences associated with other gene models would provide functional complementation.","CYTOCHROME P450, FAMILY 708, SUBFAMILY A, POLYPEPTIDE 2 (CYP708A2)"," ",6,6,0,0,0.11732278,0.105931534,0.128802953,0.144588462,0.119808929,0.093029378,0.09008705,0.056942144,0.083899039,0.05958773,0.089528162,0.107584603,0.106410689,0.105043661,0.093559609,0.083372436,0.161784781,0.082568924,0.079569542,0.090577592
AT5G45420,"The gene encodes a MYB transcription factor belons to R2R3-MYB family of transcription factors. Knock-down mutant analysis indicates its role in root hair elongation.","MEMBRANE ANCHORED MYB (maMYB)",ER,2,5,0,0,0.101396122,0.133085915,0.140864735,0.121102934,0.107808836,0.087053353,0.087392467,0.082022415,0.065526024,0.073747198,0.095765349,0.120618219,0.13228204,0.138388714,0.10265104,0.099502693,0.108821599,0.06031411,0.074562927,0.06709331
AT1G58440,"Encodes a putative protein that has been speculated, based on sequence similarities, to have squalene monooxygenase activity."," (XF1)"," ",3,3,0,2,0.110709981,0.120211891,0.118904672,0.126526127,0.113314055,0.150125852,0.069042276,0.045391999,0.099205502,0.046567644,0.116216249,0.150660731,0.129671688,0.121521038,0.110032205,0.102084709,0.216652498,0,0,0.053160882
AT5G54510,"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3).","DWARF IN LIGHT 1 (DFL1)"," ",4,7,0,0,0.042412501,0.040748162,0.035010972,0.034262412,0.044448691,0.058789757,0.176599914,0.195970154,0.177615491,0.194141945,0.061606354,0.050051597,0.031588332,0.044929771,0.044253717,0.069033712,0.250730613,0.140828235,0.159309716,0.147667953
AT3G46740,"Component of the translocon outer membrane (TOC) complex. Forms the outer envelope translocation channel (beta-barrel). Plays a role in preprotein conductance. Imported into chloroplast. Expressed in young dividing photosynthetic tissues. Knockout mutants are embryo lethal with arrested development at the two-cell stage. Knockout mutants have abnormal etioplasts.","TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 75-III (TOC75-III)"," ",18,18,0,0,0.02220337,0.044164275,0.076010104,0.149455495,0.104080685,0.121266481,0.143602113,0.126050472,0.112859885,0.10030712,0.082688948,0.042333132,0.067529074,0.080469201,0.09306429,0.111426337,0.152873645,0.125032764,0.117878594,0.126704015
AT5G04990,"Encodes a member of the Sad1/UNC-84 (SUN)-domain proteins: AtSUN1(At5g04990), AtSUN2(AT3G10730).  SUN domain proteins are part of the cytoskeletal-nucleoskeletal bridging complexes.  AtSUN1 and AtSUN2 are localized to the nuclear envelope and are present as homomers and heteromers in vivo.Encodes an outer nuclear membrane protein that anchors RanGAP1 to the nuclear envelope.  It interacts with WPP domain interacting-proteins (WIPs).  It is involved in maintaining the elongated nuclear shape of epidermal cells.","SAD1/UNC-84 DOMAIN PROTEIN 1 (SUN1)"," ",8,9,0,0,0.070058071,0.110178038,0.130653515,0.148073879,0.152358944,0.155897326,0.066608164,0.039604763,0.047086999,0.079480299,0.111394521,0.138877276,0.160550434,0.070988327,0.080384592,0.169796983,0.128390116,0.033348712,0.087362807,0.018906232
AT1G20575,"Nucleotide-diphospho-sugar transferases superfamily protein; CONTAINS InterPro DOMAIN/s: Glycosyl transferase, family 2 (InterPro:IPR001173); BEST Arabidopsis thaliana protein match is: Nucleotide-diphospho-sugar transferases superfamily protein (TAIR:AT2G39630.1); Has 22705 Blast hits to 22656 proteins in 2589 species: Archae - 933; Bacteria - 16103; Metazoa - 288; Fungi - 260; Plants - 98; Viruses - 23; Other Eukaryotes - 5000 (source: NCBI BLink).","DOLICHOL PHOSPHATE MANNOSE SYNTHASE 1 (DPMS1)",ER,4,7,0,0,0.153605463,0.153186394,0.148407132,0.132796905,0.091383919,0.106071729,0.049736583,0.068252639,0.064106516,0.032452721,0.084680086,0.085938103,0.088718918,0.101603363,0.068568904,0.050813184,0.062385078,0.389077066,0.039824129,0.028391168
AT1G06890,"Nucleotide/sugar transporter family protein"," ",Golgi,2,2,0,0,0.030644347,0.065784759,0.093227134,0.144157257,0.174633974,0.168256387,0.083122745,0.091171985,0.08054709,0.068454321,0.034155719,0.061061893,0.105418491,0.158934716,0.178126422,0.192716697,0.117413239,0.054057433,0.04287037,0.055245021
AT1G26850,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; LOCATED IN: Golgi apparatus, membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF248, methyltransferase putative (InterPro:IPR004159); BEST Arabidopsis thaliana protein match is: S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (TAIR:AT4G18030.1); Has 1056 Blast hits to 1041 proteins in 100 species: Archae - 0; Bacteria - 128; Metazoa - 0; Fungi - 0; Plants - 923; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink)."," "," ",15,16,0,0,0.026532167,0.056285623,0.103470396,0.153734841,0.178523844,0.158311038,0.102997189,0.084824241,0.07095213,0.064368531,0.030355116,0.050399899,0.107075616,0.148198014,0.166734639,0.147567146,0.132589432,0.077752444,0.068519531,0.070808163
AT5G60790,"member of GCN subfamily","ATP-BINDING CASSETTE F1 (ABCF1)"," ",8,10,0,0,0.12022595,0.101504502,0.139868702,0.154953494,0.093273947,0.102048641,0.080668571,0.0465014,0.05571025,0.105244545,0.06956755,0.083946428,0.084172534,0.081306795,0.09347576,0.115316701,0.225467467,0.098347045,0.073008026,0.075391695
AT4G22240,"Plastid-lipid associated protein PAP / fibrillin family protein; FUNCTIONS IN: structural molecule activity; INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, thylakoid lumen, chloroplast thylakoid membrane, chloroplast, plastoglobule; EXPRESSED IN: fruit, guard cell, leaf; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Plastid lipid-associated protein/fibrillin (InterPro:IPR006843); BEST Arabidopsis thaliana protein match is: fibrillin (TAIR:AT4G04020.1); Has 461 Blast hits to 460 proteins in 78 species: Archae - 0; Bacteria - 75; Metazoa - 0; Fungi - 0; Plants - 360; Viruses - 0; Other Eukaryotes - 26 (source: NCBI BLink)."," "," ",3,3,0,0,0.079969588,0.128444463,0.103348101,0.093607776,0.072144414,0.08082642,0.136798265,0.106794857,0.094518333,0.103547784,0.095546717,0.101418348,0.096355703,0.101059955,0.088713352,0.086435647,0.109798501,0.09733167,0.109510663,0.113829443
AT2G07727,"Di-haem cytochrome, transmembrane;Cytochrome b/b6, C-terminal; FUNCTIONS IN: electron carrier activity, oxidoreductase activity; INVOLVED IN: respiratory electron transport chain; LOCATED IN: membrane; CONTAINS InterPro DOMAIN/s: Cytochrome b/b6, C-terminal (InterPro:IPR005798), Cytochrome b/b6 (InterPro:IPR016175), Di-haem cytochrome, transmembrane (InterPro:IPR016174), Cytochrome b/b6, N-terminal (InterPro:IPR005797); BEST Arabidopsis thaliana protein match is: apocytochrome b (TAIR:ATMG00220.1); Has 180948 Blast hits to 180662 proteins in 32826 species: Archae - 150; Bacteria - 2756; Metazoa - 167905; Fungi - 1359; Plants - 1860; Viruses - 0; Other Eukaryotes - 6918 (source: NCBI BLink)."," "," ",3,3,0,0,0.036832126,0.047748088,0.072479993,0.07500283,0.095392227,0.105869409,0.131914841,0.149507385,0.141013858,0.144239243,0.031704678,0.041864237,0.050669078,0.065586235,0.084381392,0.097476166,0.180523875,0.153212275,0.152329896,0.142252168
AT4G12730,"AF333971 Arabidopsis thaliana fasciclin-like arabinogalactan-protein 2 (Fla2) mRNA, complete cds","FASCICLIN-LIKE ARABINOGALACTAN 2 (FLA2)"," ",4,4,0,2,0.1121488,0.177672633,0.103322178,0.108216222,0.131951394,0.121214929,0.051392954,0.072103422,0.058104892,0.063872576,0.124532899,0.129849254,0.157851836,0.145836368,0.175973552,0.153966626,0,0.065209921,0,0.046779544
AT1G29020,"Calcium-binding EF-hand family protein; FUNCTIONS IN: calcium ion binding; LOCATED IN: endomembrane system; EXPRESSED IN: root, callus; CONTAINS InterPro DOMAIN/s: EF-Hand 1, calcium-binding site (InterPro:IPR018247), EF-HAND 2 (InterPro:IPR018249), EF-hand-like domain (InterPro:IPR011992), Calcium-binding EF-hand (InterPro:IPR002048); BEST Arabidopsis thaliana protein match is: Calcium-binding EF-hand family protein (TAIR:AT1G29025.1); Has 483 Blast hits to 315 proteins in 72 species: Archae - 8; Bacteria - 1; Metazoa - 61; Fungi - 5; Plants - 330; Viruses - 0; Other Eukaryotes - 78 (source: NCBI BLink)."," "," ",3,4,0,2,0.2670017,0.184456288,0.120183616,0.105231848,0.086739978,0.083415125,0.023030838,0.075528655,0.035020077,0.019391876,0.258283082,0.188076815,0.100178271,0.075521808,0.077699007,0.059676913,0,0,0.01129013,0.229273973
AT1G18260,"Encodes an Arabidopsis homolog of the yeast Hrd3/mammlian Sel1L protein. Involved in ERAD (Endoplasmic reticulum-associated degradation).","EMS-MUTAGENIZED BRI1 SUPPRESSOR 5 (EBS5)"," ",3,5,0,0,0.123669305,0.150066932,0.170801606,0.146272488,0.125099034,0.108457629,0.062471444,0.034380226,0.040003176,0.03877816,0.10793473,0.121655995,0.128682758,0.12808507,0.097669829,0.086729169,0.13545085,0.067586649,0.059932856,0.066272096
AT1G69460,"emp24/gp25L/p24 family/GOLD family protein; FUNCTIONS IN: protein transmembrane transporter activity; INVOLVED IN: intracellular protein transport, transport; LOCATED IN: endoplasmic reticulum, membrane; EXPRESSED IN: guard cell, callus; CONTAINS InterPro DOMAIN/s: GOLD (InterPro:IPR009038), emp24/gp25L/p24 (InterPro:IPR000348); BEST Arabidopsis thaliana protein match is: emp24/gp25L/p24 family/GOLD family protein (TAIR:AT1G26690.1); Has 1501 Blast hits to 1499 proteins in 239 species: Archae - 0; Bacteria - 0; Metazoa - 645; Fungi - 467; Plants - 241; Viruses - 0; Other Eukaryotes - 148 (source: NCBI BLink)."," "," ",3,3,0,0,0.142621303,0.105710519,0.163961572,0.211688667,0.142910829,0.102931778,0.030368669,0.040653591,0.041164156,0.017988916,0.074578319,0.149598405,0.131186767,0.104705586,0.146815357,0.133189584,0.113661443,0.100087696,0.022013392,0.02416345
AT3G54470,"encodes the bi-functional orotate phosphoribosyltransferase/orotidine-5'-phosphate decarboxylase catalyzing the fifth and sixth step in the de novo pyrimidine ribonucleotide biosynthesis"," "," ",5,5,0,0,0.044517872,0.036900437,0.042608153,0.0475478,0.052172392,0.075113168,0.157327623,0.164362225,0.186196347,0.193253985,0.048459139,0.035535659,0.032882366,0.043653647,0.054238259,0.060459036,0.207264065,0.155558651,0.182693784,0.179255395
AT2G14170,"Arabidopsis thaliana methylmalonate-semialdehyde dehydrogenase","ALDEHYDE DEHYDROGENASE  6B2 (ALDH6B2)"," ",7,8,0,0,0.03836707,0.048479851,0.054673412,0.100115837,0.067784901,0.074725953,0.142609226,0.145466688,0.166646552,0.16113051,0.03667009,0.044408638,0.048394563,0.053571155,0.070090541,0.085531511,0.140282929,0.153564895,0.165698263,0.201787415
AT1G08470,"Although this enzyme is predicted to encode a strictosidine synthase (SS), it lacks a conserved catalytic glutamate residue found in active SS enzymes and it is not expected to have SS activity.","STRICTOSIDINE SYNTHASE-LIKE 3 (SSL3)"," ",4,5,0,0,0.113437045,0.115195392,0.137968677,0.135404907,0.121312942,0.11106113,0.082296073,0.083544839,0.043988462,0.055790534,0.091068307,0.109738228,0.103473948,0.099705279,0.0907557,0.093042677,0.114114206,0.095402637,0.104795981,0.097903037
AT3G12230,"serine carboxypeptidase-like 14 (scpl14); FUNCTIONS IN: serine-type carboxypeptidase activity; INVOLVED IN: proteolysis; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Peptidase S10, serine carboxypeptidase (InterPro:IPR001563); BEST Arabidopsis thaliana protein match is: serine carboxypeptidase-like 15 (TAIR:AT3G12240.1); Has 3660 Blast hits to 3566 proteins in 378 species: Archae - 0; Bacteria - 216; Metazoa - 635; Fungi - 834; Plants - 1566; Viruses - 0; Other Eukaryotes - 409 (source: NCBI BLink).","SERINE CARBOXYPEPTIDASE-LIKE 14 (scpl14)"," ",3,5,0,0,0.123671418,0.130568489,0.087929372,0.07254176,0.120132433,0.117193321,0.077701077,0.093303841,0.068373749,0.10858454,0.099080097,0.080806573,0.08472118,0.07816635,0.073047612,0.092274534,0.110926124,0.12149312,0.145956235,0.113528175
AT3G53110,"Encodes a putative DEAD-Box RNA Helicase and has RNA-dependent ATPase activity. Mutant is Sensitive to chilling stress and heat stress. Germination of the mutant is inhibited by ABA. LOS4 may be involved in temperature sensing. Is enriched in the nuclear envelope and also located in the cytoplasm. LOS4 is involved in export of poly A RNA.","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 4 (LOS4)"," ",3,4,0,0,0.080253584,0.124406068,0.061517577,0.13857679,0.135289421,0.110393579,0.086686649,0.091243707,0.084574697,0.087057927,0.04189778,0.0436128,0.04173051,0.044720751,0.063710303,0.0636477,0.502674575,0.056416233,0.068577652,0.073011697
AT2G17980,"member of SLY1 Gene Family"," (ATSLY1)"," ",6,8,0,0,0.05875943,0.076930291,0.078493353,0.105272486,0.117404836,0.105565244,0.114157419,0.117436318,0.118315307,0.107665317,0.05538997,0.072988045,0.09872129,0.113558367,0.109283816,0.099869226,0.120982504,0.115336174,0.102818284,0.111052323
AT4G04020,"Fibrillin precursor protein. The fibrillin preprotein, but not the mature protein interacts with ABI2. Regulated by abscisic acid response regulators. Involved in abscisic acid-mediated photoprotection.","FIBRILLIN (FIB)",Plastid,2,2,1,0,0.062299123,0,0.052571946,0.10043636,0.080978792,0.079170919,0.14268259,0.178942572,0.171549872,0.131367826,0.064405985,0.069348545,0.070501603,0.071092561,0.077446921,0.067600302,0.198918617,0.126335554,0.132793344,0.12155657
AT1G08190,"Might be involved in protein sorting to the vacuole.","VACUOLAR PROTEIN SORTING 41 (VPS41)"," ",5,4,0,0,0.132549678,0.072526581,0.054570027,0.039049538,0.033861282,0.02685168,0.203589552,0.125435174,0.130612692,0.180953796,0.063521737,0.041125147,0.202342744,0.020622095,0.088520446,0.088029222,0.034446525,0.138594535,0.161972376,0.160825173
AT3G48380,"Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2 (InterPro:IPR012462)."," "," ",5,10,0,0,0.092133686,0.120478661,0.137825528,0.117207353,0.107139688,0.10070741,0.068605269,0.126977971,0.068675924,0.060248512,0.08729492,0.112997166,0.120966409,0.111839007,0.106257734,0.09953852,0.129811273,0.08164528,0.089076796,0.060572894
AT5G18170,"Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.","GLUTAMATE DEHYDROGENASE 1 (GDH1)"," ",4,4,0,0,0.070288128,0.091794449,0.089323924,0.097675011,0.100361589,0.125339179,0.085957627,0.101240856,0.106292771,0.131726467,0.034047378,0.074763916,0.073053765,0.093966506,0.092069746,0.086926478,0.132703537,0.127600612,0.145908382,0.13895968
AT5G04430,"Gene model AT5G04430.1 produces active protein. (BTS1S). Binds to ToMV genomic RNA and prevents viral multiplication.","BINDING TO TOMV RNA 1L (LONG FORM) (BTR1L)"," ",7,7,0,0,0.034164063,0.030581115,0.04161675,0.058354636,0.075870927,0.113194266,0.157670211,0.172418928,0.154590078,0.161539026,0.021988862,0.028612652,0.036160903,0.032665497,0.076555758,0.110202149,0.156956974,0.172895038,0.189376982,0.174585185
