,"Protein.Description","Peptides","PSMs","X113","X114","X115","X116","X117","X118","X119","X121","n113","n114","n115","n116","n117","n118","n119","n121","GOannotation","Training"
"sp|P10833|RRAS_MOUSE","Ras-related protein R-Ras",1,1,2475.516,2640.261,659.863,2756.275,1571.396,697.456,302.462,0,0.2229546018,0.2377921774,0.0594298289,0.2482408496,0.1415260372,0.0628156008,0.0272409044,0,"PLM-CYT",
"sp|P10922|H10_MOUSE","Histone H1.0",1,1,283.552,202.407,234.391,334.24,491.706,4768.84,705.789,643.727,0.0369947651,0.0264078526,0.0305807752,0.0436079812,0.0641524234,0.6221861084,0.0920836328,0.0839864615,"NUC",
"sp|P11157|RIR2_MOUSE","Ribonucleoside-diphosphate reductase subunit M2",1,1,10947.812,12902.197,5143.334,10792.172,7021.951,11548.892,6090.764,75526.891,0.0782131752,0.0921756598,0.0367449206,0.0771012545,0.0501661048,0.0825074009,0.0435135342,0.5395779501,"null",
"sp|P11352|GPX1_MOUSE","Glutathione peroxidase 1",1,1,2402.276,2246.527,1013.323,2879.095,4918.006,7738.658,5039.571,10225.243,0.0658831098,0.0616116487,0.0277906745,0.0789600079,0.1348777281,0.2122349199,0.1382116831,0.2804302282,"MIT",
"sp|P11403|FGF4_MOUSE","Fibroblast growth factor 4",1,1,1153.698,1721.108,789.076,1604.54,892.042,404.445,246.683,239.545,0.1636187185,0.2440894284,0.1119076257,0.2275576265,0.126510377,0.0573588345,0.0349848542,0.0339725352,"ECM",
"sp|P11404|FABPH_MOUSE","Fatty acid-binding protein, heart",1,1,8778.587,8678.579,2083.043,5451.044,5107.49,3027.076,1788.206,80994.036,0.075737502,0.0748746802,0.0179715111,0.0470290328,0.0440650111,0.0261161819,0.0154277967,0.6987782843,"null",
"sp|P12815|PDCD6_MOUSE","Programmed cell death protein 6",1,1,4275.438,5501.371,1881.53,5271.854,4379.576,3635.382,1768.41,17630.98,0.0964140772,0.1240597123,0.0424297999,0.1188839456,0.098762461,0.0819803727,0.0398788658,0.3975907655,"ERT",
"sp|P14142|GTR4_MOUSE","Solute carrier family 2, facilitated glucose transporter member 4",1,1,7202.877,10437.504,4267.125,12612.589,7691.086,6518.48,1537.591,721.165,0.1412649661,0.2047034329,0.0836881247,0.2473618469,0.1508398662,0.1278423686,0.030155692,0.0141437025,"PLM-VES",
"sp|P15105|GLNA_MOUSE","Glutamine synthetase",1,1,3217.956,2968,1007.492,3238.399,2788.056,2174.267,4670.171,1226.894,0.1511399409,0.1394000865,0.047319566,0.1521001013,0.1309485335,0.1021202856,0.2193471163,0.0576243698,"MIT",
"sp|P15116|CADH2_MOUSE","Cadherin-2",1,1,10640.561,10459.743,4024.989,13039.506,9759.959,7648.295,4378.178,3565.064,0.1675249005,0.1646781035,0.0633693921,0.2052938699,0.1536607102,0.1204146904,0.0689299966,0.0561283368,"null",
"sp|P16332|MUTA_MOUSE","Methylmalonyl-CoA mutase, mitochondrial",1,1,15140.801,18544.117,9934.333,33832.392,103712.648,73896.489,16084.525,6081.55,0.0546152031,0.0668914886,0.0358346705,0.1220386531,0.3741075085,0.2665560268,0.0580193611,0.0219370883,"MIT",
"sp|P16627|HS71L_MOUSE","Heat shock 70 kDa protein 1-like",1,1,3830.128,2667.076,1982.742,2329.274,1988.939,1050.354,515.364,6102.915,0.1871386586,0.1303123616,0.0968760517,0.113807479,0.0971788349,0.0513199137,0.0251804973,0.2981862033,"null",
"sp|P17047|LAMP2_MOUSE","Isoform LAMP-2C of Lysosome-associated membrane glycoprotein 2",1,1,17067.18,35484.496,18437.432,59491.309,27998.037,10314.637,9226.739,5339.915,0.0930802996,0.1935239166,0.1005533248,0.3244513075,0.1526945677,0.0562535523,0.0503204179,0.0291226136,"PLM-LYS-END-VES","LYS"
"sp|P19157|GSTP1_MOUSE","Glutathione S-transferase P 1",1,1,548.639,746.314,171.101,447.881,363.037,743.197,453.365,5482.111,0.0612618075,0.0833344779,0.0191053799,0.0500110266,0.0405372254,0.0829864292,0.0506233778,0.6121402758,"PLM-NUC-CYT-COM",
"sp|P19258|MPV17_MOUSE","Protein Mpv17",1,1,8155.306,9019.173,4205.979,17388.469,35250.797,23434.004,9230.708,7361.86,0.0715087319,0.0790834364,0.0368795756,0.1524685116,0.3090919937,0.2054779929,0.0809382534,0.0645515046,"MIT",
"sp|P20263|PO5F1_MOUSE","POU domain, class 5, transcription factor 1",1,1,4511.172,4623.064,1424.332,5514.575,6708.83,36332.634,10143.535,5223.117,0.0605678806,0.0620701645,0.019123361,0.0740397662,0.0900740682,0.4878090742,0.1361890915,0.0701265939,"null",
"sp|P21126|UBL4A_MOUSE","Ubiquitin-like protein 4A",1,1,9763.999,10783.173,4245.38,11260.559,8244.337,17155.443,15066.917,77795.851,0.0632728983,0.0698773739,0.0275110123,0.072970942,0.0534251485,0.1111711093,0.0976369935,0.5041345221,"null",
"sp|P21550|ENOB_MOUSE","Beta-enolase",1,1,1102.653,945.986,449.035,716.616,0,1007.813,0,4773.062,0.1225828542,0.1051660531,0.0499195957,0.0796667988,0,0.1120394123,0,0.5306252859,"CYT",
"sp|P21836|ACES_MOUSE","Acetylcholinesterase (multiple isoforms)",1,1,264818.844,589632.375,64864.59,692667.125,306472.406,128198.344,10730.585,6920.902,0.1282847361,0.2856323684,0.0314219966,0.3355449256,0.148462742,0.0621024187,0.0051981583,0.0033526545,"PLM-ECM",
"sp|P21956|MFGM_MOUSE","Lactadherin (multiple isoforms)",1,1,21111.396,31743.656,4427.498,28725.729,15487.077,10482.842,3233.022,1476.732,0.1809218144,0.2720388477,0.0379430603,0.2461756206,0.1327221597,0.0898365411,0.0277065622,0.0126553939,"PLM-ECM",
"sp|P23242|CXA1_MOUSE","Gap junction alpha-1 protein",1,1,25080.096,30066.869,4715.68,19105.506,13666.61,12967.464,5802.551,5206.515,0.2150743362,0.2578384026,0.0404393087,0.1638392461,0.1171979993,0.1112024735,0.0497597698,0.0446484638,"CYT",
"sp|P23492|PNPH_MOUSE","Purine nucleoside phosphorylase",1,1,2385.733,2836.661,428.161,2044.4,1184.217,827.954,393.294,14147.565,0.0983889177,0.116985432,0.0176575909,0.0843121604,0.0488377488,0.0341452702,0.016219657,0.583453223,"CYT-SKE",
"sp|P23881|TCEA3_MOUSE","Transcription elongation factor A protein 3",1,1,5090.777,4650.076,4469.244,6911.968,7041.676,13719.784,22352.255,8054.687,0.0704211387,0.0643248853,0.0618234213,0.0956138242,0.0974080856,0.1897869051,0.3092005893,0.1114211505,"NUC",
"sp|P26638|SYSC_MOUSE","Seryl-tRNA synthetase, cytoplasmic",1,1,15927.052,16577.275,3217.522,10255.05,6341.731,4633.319,2861.22,152090.19,0.0751618666,0.078230355,0.0151839122,0.0483949384,0.029927468,0.0218652457,0.0135024759,0.7177337382,"CYT",
"sp|P27612|PLAP_MOUSE","Phospholipase A-2-activating protein",1,1,1079.947,1062.393,303.138,917.731,1026.723,847.113,390.651,11253.036,0.0639751286,0.0629352448,0.0179576336,0.0543655927,0.0608221847,0.0501822433,0.0231418282,0.6666201442,"null",
"sp|P27641|XRCC5_MOUSE","X-ray repair cross-complementing protein 5",1,1,2225.756,2518.716,667.701,3010.6,2583.549,4567.945,1400.777,8649.271,0.0868610927,0.0982939837,0.0260573209,0.11748997,0.1008241196,0.1782660336,0.0546659296,0.3375415499,"null",
"sp|P28574|MAX_MOUSE","Protein max (multiple isoforms)",1,1,2331.912,3441.439,928.056,2734.571,2926.459,10622.785,5498.387,3421.039,0.07309004,0.1078663836,0.0290884262,0.0857107403,0.0917251618,0.3329541514,0.1723381183,0.1072269783,"null",
"sp|P29351|PTN6_MOUSE","Tyrosine-protein phosphatase non-receptor type 6 (multiple isoforms)",1,1,2412.795,2336.533,1318.481,2440.185,1680.981,2812.469,2000.413,3323.589,0.1316636441,0.1275021083,0.0719480988,0.1331582871,0.0917293364,0.1534734271,0.1091603992,0.1813646991,"NUC-CYT",
"sp|P29387|GBB4_MOUSE","Guanine nucleotide-binding protein subunit beta-4",1,1,6759.04,8850.79,1185.578,6353.073,4287.975,2965.618,1183.604,883.627,0.2081670673,0.2725894503,0.036513809,0.1956639663,0.1320624202,0.091336048,0.0364530131,0.0272142259,"null",
"sp|P30681|HMGB2_MOUSE","High mobility group protein B2",1,1,18107.342,22498.109,9449.753,35273.184,33038.785,294236.812,93024.414,85445.023,0.0306346747,0.0380631376,0.0159874436,0.0596764847,0.0558962453,0.4978007825,0.1573821636,0.144559068,"NUC",
"sp|P31266|SUH_MOUSE","Recombining binding protein suppressor of hairless (multiple isoforms)",1,1,12968.041,11260.417,8757.132,15338.732,31551.994,91600.422,35115.07,15365.916,0.0584257253,0.0507322602,0.0394540539,0.0691065475,0.1421531697,0.4126931037,0.1582061186,0.0692290213,"NUC",
"sp|P31809|CEAM1_MOUSE","Carcinoembryonic antigen-related cell adhesion molecule 1 (multiple isoforms)",1,1,2253.485,2039.07,526.833,1206.369,551.973,318.362,0,0,0.326777108,0.2956848604,0.0763958775,0.1749351662,0.0800414206,0.0461655674,0,0,"PLM",
"sp|P31996|CD68_MOUSE","Macrosialin (multiple isoforms)",1,1,17892.49,21369.369,5747.179,19078.719,8027.963,2611.535,2768.615,1324.181,0.2270042936,0.2711158992,0.0729151901,0.2420541316,0.1018517864,0.0331328763,0.0351257702,0.0168000526,"PLM-LYS-END",
"sp|P35278|RAB5C_MOUSE","Ras-related protein Rab-5C",1,1,83219.102,119357.969,26200.668,162442.969,101987.352,87541.742,17020.498,34486.016,0.1316224131,0.1887809832,0.0414399466,0.2569258146,0.1613069722,0.1384592606,0.0269202499,0.0545443598,"PLM-END-VES-MEL",
"sp|P35456|UPAR_MOUSE","Urokinase plasminogen activator surface receptor (multiple isoforms)",1,1,4981.935,3318.885,1614.287,2207.771,1022.872,0,476.099,999.39,0.3407327519,0.2269906812,0.1104069908,0.1509975317,0.0699579564,0,0.0325621515,0.0683519365,"PLM-ECM",
"sp|P35550|FBRL_MOUSE","rRNA 2'-O-methyltransferase fibrillarin",1,1,3771.817,9112.624,2310.4,16453.49,10932.729,27001.668,19061.627,20311.012,0.034618001,0.0836363022,0.0212050132,0.1510112852,0.1003413535,0.2478232027,0.1749489495,0.1864158927,"null",
"sp|P35601|RFC1_MOUSE","Replication factor C subunit 1 (multiple isoforms)",1,1,1156.133,1485.619,388.317,2072.065,2699.458,22173.643,3791.817,2355.489,0.0320058603,0.0411272009,0.0107499913,0.0573621053,0.0747305678,0.6138450504,0.1049709377,0.0652082864,"NUC",
"sp|P35821|PTN1_MOUSE","Tyrosine-protein phosphatase non-receptor type 1",1,1,3511.758,3776.227,2162.116,3352.523,3240.337,2684.46,3324.519,2130.624,0.1452185963,0.156154947,0.0894080545,0.1386338934,0.1339947658,0.11100808,0.137475869,0.0881057939,"ERT",
"sp|P35922|FMR1_MOUSE","Fragile X mental retardation protein 1 homolog (multiple isoforms)",1,1,1754.916,2680.4,770.734,4349.533,3872.464,6593.426,13230.172,3199.411,0.0481444488,0.0735342208,0.0211443531,0.1193252947,0.1062373611,0.1808843618,0.3629571665,0.0877727932,"NUC",
"sp|P35951|LDLR_MOUSE","Low-density lipoprotein receptor",1,1,55638.285,94576.562,34840.758,76522.484,30581.91,20606.393,11778.669,11195.432,0.165718125,0.2816954284,0.1037728803,0.2279215215,0.0910879404,0.0613759538,0.0350826583,0.0333454922,"PLM",
"sp|P36916|GNL1_MOUSE","Guanine nucleotide-binding protein-like 1 (multiple isoforms)",1,1,2649.559,2724.362,944.299,2909.098,2668.959,3238.506,1518.832,27439.783,0.0600896987,0.0617861658,0.0214158818,0.065975818,0.0605296739,0.0734465055,0.0344457916,0.6223104647,"null",
"sp|P39054|DYN2_MOUSE","Dynamin-2 (multiple isoforms)",1,1,1494.067,1248.614,427.617,1664.837,1672.685,4013.337,2187.084,964.414,0.1092740949,0.0913219854,0.0312753448,0.121763988,0.1223379804,0.2935301885,0.1599604466,0.0705359713,"PLM-SKE",
"sp|P40124|CAP1_MOUSE","Adenylyl cyclase-associated protein 1",1,1,1256.352,1558.496,864.527,2547.869,2200.991,1599.74,687.604,2598.437,0.0943631133,0.1170567919,0.0649336008,0.1913674281,0.1653138317,0.12015458,0.0516451235,0.1951655308,"PLM-ECM-CYT-SKE",
"sp|P40201|CHD1_MOUSE","Chromodomain-helicase-DNA-binding protein 1",1,1,858.518,1174.079,226.013,1265.993,1518.194,2893.115,1322.822,1574.394,0.0792493175,0.1083785773,0.0208631339,0.1168631073,0.1401436409,0.2670618311,0.1221089606,0.1453314315,"NUC",
"sp|P42125|ECI1_MOUSE","Enoyl-CoA delta isomerase 1, mitochondrial",1,1,8651.558,6996.677,1095.136,9652.373,16416.092,11290.631,2362.644,1273.125,0.1498410516,0.121179265,0.0189672577,0.1671747124,0.2843192508,0.1955485963,0.04091992,0.0220499462,"MIT",
"sp|P42669|PURA_MOUSE","Transcriptional activator protein Pur-alpha",1,1,1835.489,2151.931,1131.796,2408.976,2855.298,2936.302,6701.296,3388.052,0.0784090744,0.0919269567,0.0483484656,0.1029074968,0.1219736394,0.1254339971,0.286268355,0.1447320149,"null",
"sp|P43275|H11_MOUSE","Histone H1.1",1,1,341.516,431.963,0,962.107,2084.075,17795.211,4704.808,689.544,0.012644421,0.0159931659,0,0.0356214233,0.0771616023,0.6588568039,0.1741926388,0.0255299449,"NUC",
"sp|P46061|RAGP1_MOUSE","Ran GTPase-activating protein 1",1,1,9540.583,11029.329,4796.359,15502.486,16246.775,64834.379,38918.219,28856.711,0.0502864198,0.0581332889,0.0252806062,0.081710365,0.0856333568,0.3417284666,0.2051298016,0.152097695,"SKE",
"sp|P46638|RB11B_MOUSE","Ras-related protein Rab-11B",1,1,3526.354,12867.527,2582.25,19313.234,8519.119,6453.765,1600.885,18134.691,0.0483076585,0.1762727451,0.0353743416,0.2645727321,0.1167037374,0.0884103739,0.0219305849,0.2484278264,"PLM-MIT",
"sp|P46660|AINX_MOUSE","Alpha-internexin",1,1,2193.338,1870.521,855.533,2707.005,2107.166,4173.104,1794.825,1156.883,0.1301037615,0.1109550001,0.0507482483,0.1605733056,0.1249922368,0.2475389235,0.1064648876,0.0686236366,"SKE",
"sp|P46662|MERL_MOUSE","Merlin (multiple isoforms)",1,1,1326.569,1508.915,1018.875,1143.769,783.758,809.85,682.928,676.074,0.1668485366,0.1897830113,0.1281484813,0.1438569602,0.0985767611,0.101858469,0.0858949194,0.0850328611,"PLM-SKE",
"sp|P47754|CAZA2_MOUSE","F-actin-capping protein subunit alpha-2",1,1,2422.441,2283.178,588.572,1809.786,1074.368,1308.795,657.931,4029.476,0.1709007702,0.161075906,0.0415231612,0.1276785777,0.0757955792,0.0923341677,0.0464163687,0.2842754693,"null",
"sp|P47915|RL29_MOUSE","60S ribosomal protein L29",1,1,28711.867,25927.621,7299.585,45271.242,45110.922,40780.523,63331.387,37777.074,0.0975896313,0.0881261736,0.0248107798,0.1538737908,0.1533288743,0.1386101505,0.2152589627,0.128401637,"RIB",
"sp|P47955|RLA1_MOUSE","60S acidic ribosomal protein P1",1,1,4203.659,3666.856,1721.5,6205.305,7145.892,6245.953,12543.933,6859.474,0.086508263,0.0754612454,0.0354272254,0.1277006905,0.147057291,0.128537197,0.258145072,0.1411630156,"RIB",
"sp|P48193|41_MOUSE","Protein 4.1 (multiple isoforms)",1,1,11650.719,12987.197,8299.02,14196.942,24608.637,14381.054,7410.217,2883.494,0.1208364206,0.1346978156,0.0860739901,0.1472447885,0.2552305666,0.1491543217,0.0768556943,0.0299064027,"NUC",
"sp|P48432|SOX2_MOUSE","Transcription factor SOX-2",1,1,16409.221,15754.149,5634.3,20886.287,19012.943,111048.998,90723.048,49093.578,0.0499424609,0.0479487095,0.0171483343,0.0635686832,0.0578670469,0.337984371,0.2761211075,0.1494192868,"null",
"sp|P48614|WN10B_MOUSE","Protein Wnt-10b (multiple isoforms)",1,1,29109.107,43038.268,18468.707,83650.107,66928.142,64245.65,36366.402,45870.387,0.0750860233,0.1110158548,0.0476394472,0.2157728125,0.1726390312,0.1657196277,0.0938059869,0.1183212164,"ECM",
"sp|P48678|LMNA_MOUSE","Prelamin-A/C (multiple isoforms)",1,1,3106.542,5360.843,1412.699,8684.03,9229.979,104158.182,16555.479,2604.833,0.0205577977,0.0354758204,0.0093486521,0.0574672843,0.0610801468,0.6892753547,0.1095572469,0.0172376971,"NUC","NUC"
"sp|P48972|MYBB_MOUSE","Myb-related protein B",1,1,2760.69,5130.757,799.107,10006.316,5711.477,9844.26,1739.497,5584.951,0.0663993638,0.1234035696,0.0192199039,0.2406691864,0.1373708888,0.2367714596,0.041837908,0.1343277199,"NUC",
"sp|P49282|NRAM2_MOUSE","Natural resistance-associated macrophage protein 2 (multiple isoforms)",1,1,4220.158,6185.671,3388.24,6290.722,2335.415,1179.577,654.642,449.706,0.1708280287,0.2503901473,0.1371527701,0.254642513,0.0945354038,0.0477481681,0.0264992928,0.0182036761,"PLM-END",
"sp|P50171|DHB8_MOUSE","Estradiol 17-beta-dehydrogenase 8 (multiple isoforms)",1,1,12467.128,10469.667,3704.315,13735.231,18476.828,46808.45,19935.613,15571.695,0.0883135423,0.0741641041,0.0262403,0.0972964185,0.1308845253,0.3315775716,0.1412181379,0.1103054003,"PLM-MIT",
"sp|P50396|GDIA_MOUSE","Rab GDP dissociation inhibitor alpha",1,1,506.746,775.354,308.527,1154.744,638.714,690.819,0,6472.777,0.0480433566,0.0735094283,0.029250695,0.1094784721,0.060554922,0.0654948704,0,0.6136682556,"null",
"sp|P50544|ACADV_MOUSE","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",1,1,1723.818,1493.118,788.021,2248.992,10635.932,5851.927,3349.455,454.13,0.0649384999,0.0562477263,0.0296857914,0.0847224978,0.4006696002,0.2204498159,0.1261783919,0.0171076767,"MIT",
"sp|P51791|CLCN3_MOUSE","H(+)/Cl(-) exchange transporter 3 (multiple isoforms)",1,1,6370.176,9720.789,2794.796,13371.794,7353.775,3881.113,2138.968,2230.933,0.1330936905,0.2030988913,0.0583923763,0.2793802577,0.153644272,0.0810890708,0.0446899968,0.0466114447,"GOL-END-VES",
"sp|P51859|HDGF_MOUSE","Hepatoma-derived growth factor",1,1,6087.165,5530.646,3894.216,4260.985,4832.149,12699.851,6588.298,46766.875,0.0671426492,0.0610041332,0.0429539825,0.046999518,0.0532995714,0.1400819003,0.0726702466,0.5158479988,"NUC-ECM",
"sp|P51865|TDGF1_MOUSE","Teratocarcinoma-derived growth factor",1,1,17279.609,25018.322,6938.621,37310.393,20329.125,14861.58,4870.855,732.049,0.1356960407,0.1964678275,0.0544886981,0.2929969427,0.1596437612,0.116707361,0.0382506189,0.0057487499,"PLM-GOL-NUC-ECM",
"sp|P52624|UPP1_MOUSE","Uridine phosphorylase 1",1,1,14793.686,17102.945,2473.772,8615.193,4295.67,3064.625,1581.531,180148.472,0.0637450351,0.0736954826,0.0106593234,0.0371223088,0.0185097639,0.0132052707,0.0068147147,0.776248101,"null","CYT"
"sp|P52825|CPT2_MOUSE","Carnitine O-palmitoyltransferase 2, mitochondrial",1,1,7248.36,8979.532,3239.291,19328.996,69822.797,44788.957,11857.872,3512.83,0.042945957,0.0532030135,0.0191925418,0.1145227653,0.4136945236,0.265371011,0.0702569493,0.0208132386,"MIT",
"sp|P53994|RAB2A_MOUSE","Ras-related protein Rab-2A",1,1,5907.021,5063.28,6324.518,7186.845,5451.938,4097.493,3580.633,722.911,0.1540909515,0.1320810664,0.1649818067,0.1874765274,0.1422196254,0.1068874811,0.0934046359,0.0188579055,"ERT-GOL-ERG-MEL",
"sp|P54775|PRS6B_MOUSE","26S protease regulatory subunit 6B",1,1,15762.262,11635.308,5087.429,9919.701,7331.732,8754.928,9105.758,148790.703,0.0728426486,0.0537706233,0.0235106993,0.0458422334,0.033882369,0.0404594305,0.0420807324,0.6876112635,"NUC-PSO",
"sp|P54923|ADPRH_MOUSE","[Protein ADP-ribosylarginine] hydrolase",1,1,1749.565,2597.753,2029.391,3604.312,4678.399,3127.54,3010.732,13194.146,0.05147015,0.076422846,0.0597023027,0.106034631,0.1376330106,0.0920085581,0.0885722037,0.388156298,"null",
"sp|P55144|TYRO3_MOUSE","Tyrosine-protein kinase receptor TYRO3 (multiple isoforms)",1,1,11190.59,14752.337,7324.274,12059.5,5692.233,4235.882,2280.906,2267.837,0.1871224754,0.2466799175,0.1224722094,0.2016518783,0.095182178,0.0708299317,0.0381399709,0.0379214388,"PLM",
"sp|P55258|RAB8A_MOUSE","Ras-related protein Rab-8A",1,1,11338.551,7642.842,2068.666,6231.54,3778.711,3031.06,1785.165,2245.655,0.2974265382,0.2004827635,0.0542640913,0.1634622775,0.0991210369,0.0795090733,0.0468274514,0.0589067679,"PLM-GOL",
"sp|P57746|VATD_MOUSE","V-type proton ATPase subunit D",1,1,5319.454,6272.509,2147.961,6748.386,4028.918,3581.278,1920.231,7143.463,0.1431415255,0.1687873431,0.057799619,0.1815927475,0.1084144103,0.0963688372,0.0516716179,0.1922238996,"null",
"sp|P58064|RT06_MOUSE","28S ribosomal protein S6, mitochondrial",1,1,8421.917,11422.749,3662.335,29481.363,64630.586,42016.516,10133.646,2682.617,0.0488363732,0.0662373701,0.0212368703,0.1709542906,0.3747749377,0.2436421846,0.0587622175,0.0155557559,"MIT-RIB",
"sp|P58069|RASA2_MOUSE","Ras GTPase-activating protein 2",1,1,4488.801,5533.231,1873.738,4695.563,3950.672,3457.916,2114.333,3224.465,0.1529992158,0.1885982479,0.0638657059,0.1600466264,0.1346572766,0.1178618603,0.0720663026,0.1099047644,"PLM",
"sp|P59053|KCNG3_MOUSE","Potassium voltage-gated channel subfamily G member 3 (multiple isoforms)",1,1,1745.601,1862.961,357.24,1779.479,1524.477,407.69,242.7,0,0.2204000481,0.235217953,0.0451052177,0.2246774934,0.1924808728,0.0514750482,0.0306433668,0,"PLM",
"sp|P59108|CPNE2_MOUSE","Copine-2",1,1,6930.531,10754.223,2381.573,16593.518,10019.174,4111.423,1561.431,2319.51,0.1267670693,0.1967066207,0.0435616015,0.3035137779,0.1832617624,0.0752024693,0.0285602982,0.0424264007,"null",
"sp|P59328|WDHD1_MOUSE","WD repeat and HMG-box DNA-binding protein 1 (multiple isoforms)",1,1,1912.145,2167.185,803.183,2481.849,2516.45,2667.087,1378.869,2134.794,0.1190509989,0.1349299028,0.0500065311,0.1545210235,0.1566752972,0.1660540239,0.0858489978,0.1329132248,"NUC",
"sp|P59708|PM14_MOUSE","Pre-mRNA branch site protein p14",1,1,349.657,297.314,0,862.949,1132.659,1657.169,4404.57,2804.615,0.0303813568,0.0258333244,0,0.0749807997,0.0984156394,0.1439898034,0.3827088054,0.2436902709,"null",
"sp|P60229|EIF3E_MOUSE","Eukaryotic translation initiation factor 3 subunit E",1,1,1419.496,1001.192,1053.033,1282.817,1188.046,1414.777,4707.579,6752.166,0.0754284502,0.0532008269,0.0559555273,0.0681656716,0.0631297789,0.0751776944,0.2501489178,0.3587931329,"COM",
"sp|P60670|NPL4_MOUSE","Nuclear protein localization protein 4 homolog (multiple isoforms)",1,1,798.371,1111.387,228.808,1538.671,1242.537,4973.788,1769.352,3481.748,0.05271633,0.0733847345,0.0151081615,0.1015982397,0.0820445514,0.3284185543,0.1168300752,0.2298993533,"ERT-NUC-CYT",
